host_epoch,t_rel,frame_number,fps,head_x,head_y,head_confidence,head_x_norm,head_y_norm,feet_x,feet_y,feet_confidence,feet_x_norm,feet_y_norm
1786702434.448728,-0.049350,16,0.00,422.14,58.39,0.9999,0.659594,0.121636,412.44,326.39,0.9687,0.644441,0.679974
1786702434.553239,0.055161,19,0.00,421.90,58.37,0.9999,0.659221,0.121615,413.68,325.62,0.9699,0.646376,0.678368
1786702434.571668,0.073590,20,0.00,421.85,58.00,0.9999,0.659135,0.120830,413.75,325.53,0.9696,0.646479,0.678184
1786702434.627314,0.129235,21,0.00,421.84,57.98,0.9999,0.659128,0.120792,414.11,325.59,0.9708,0.647045,0.678323
1786702434.651815,0.153737,22,0.00,421.84,57.70,1.0000,0.659127,0.120212,414.03,325.34,0.9705,0.646929,0.677790
1786702434.673780,0.175702,23,0.00,422.11,57.73,1.0000,0.659546,0.120273,414.27,325.27,0.9710,0.647295,0.677653
1786702434.738914,0.240836,24,0.00,422.37,57.55,1.0000,0.659956,0.119890,414.24,325.25,0.9705,0.647253,0.677613
1786702434.743867,0.245789,25,0.00,422.36,57.53,1.0000,0.659945,0.119851,414.45,325.16,0.9709,0.647571,0.677426
1786702434.831086,0.333008,26,0.00,422.08,56.77,1.0000,0.659507,0.118272,414.44,324.89,0.9710,0.647566,0.676846
1786702434.835746,0.337667,28,0.00,422.06,56.68,1.0000,0.659463,0.118091,414.38,324.36,0.9713,0.647471,0.675748
1786702434.900136,0.402057,29,0.00,422.10,56.69,1.0000,0.659539,0.118100,414.15,324.34,0.9715,0.647102,0.675714
1786702434.905462,0.407383,30,0.00,422.11,56.78,1.0000,0.659540,0.118293,414.15,324.29,0.9711,0.647113,0.675597
1786702435.050962,0.552884,32,23.17,422.04,57.00,1.0000,0.659435,0.118758,414.31,324.38,0.9709,0.647364,0.675789
1786702435.054476,0.556398,34,23.17,422.04,57.34,1.0000,0.659432,0.119456,414.32,324.35,0.9709,0.647374,0.675737
1786702435.242452,0.744374,35,23.17,422.28,57.41,1.0000,0.659807,0.119602,414.38,324.35,0.9721,0.647468,0.675728
1786702435.254997,0.756919,40,23.17,422.33,57.41,1.0000,0.659893,0.119608,414.32,324.22,0.9721,0.647369,0.675457
1786702435.270982,0.772903,41,23.17,422.34,57.41,1.0000,0.659906,0.119610,414.33,324.15,0.9722,0.647390,0.675316
1786702435.445232,0.947154,42,23.17,422.87,57.26,1.0000,0.660734,0.119281,414.14,323.78,0.9725,0.647095,0.674535
1786702435.468175,0.970097,46,23.17,422.90,57.31,1.0000,0.660776,0.119401,414.17,323.79,0.9729,0.647139,0.674553
1786702435.492859,0.994781,47,23.17,422.90,57.34,1.0000,0.660788,0.119461,414.16,323.62,0.9731,0.647126,0.674211
1786702435.508132,1.010054,48,23.17,422.91,57.36,1.0000,0.660797,0.119493,414.26,323.56,0.9732,0.647277,0.674074
1786702435.651629,1.153550,49,21.54,423.00,57.28,1.0000,0.660944,0.119328,414.44,323.34,0.9735,0.647567,0.673629
1786702435.655650,1.157572,52,21.54,422.54,57.24,1.0000,0.660214,0.119250,414.41,323.35,0.9733,0.647523,0.673647
1786702435.684557,1.186478,53,21.54,422.53,57.20,1.0000,0.660203,0.119172,414.37,323.41,0.9728,0.647456,0.673775
1786702435.714518,1.216439,54,21.54,422.54,57.16,1.0000,0.660214,0.119086,414.26,323.57,0.9719,0.647277,0.674112
1786702435.857629,1.359551,56,21.54,422.70,56.82,1.0000,0.660464,0.118366,414.32,323.61,0.9720,0.647379,0.674182
1786702435.869786,1.371708,58,21.54,422.55,56.82,1.0000,0.660227,0.118373,414.30,323.63,0.9719,0.647350,0.674222
1786702435.872702,1.374624,59,21.54,422.55,56.84,1.0000,0.660227,0.118424,414.22,323.74,0.9722,0.647224,0.674464
1786702435.979268,1.481189,61,21.54,422.13,56.77,1.0000,0.659571,0.118278,414.25,323.84,0.9724,0.647271,0.674657
1786702435.981931,1.483853,62,21.54,422.13,56.78,1.0000,0.659577,0.118302,414.33,323.93,0.9730,0.647394,0.674853
1786702436.003065,1.504987,63,21.54,421.97,56.78,1.0000,0.659329,0.118300,414.37,323.93,0.9727,0.647454,0.674855
1786702436.049515,1.551436,64,21.54,421.92,56.77,1.0000,0.659244,0.118269,414.38,324.06,0.9728,0.647467,0.675133
1786702436.081106,1.583028,65,21.54,421.93,56.77,1.0000,0.659262,0.118265,414.38,324.14,0.9729,0.647465,0.675295
1786702436.112915,1.614837,66,21.54,421.93,56.79,1.0000,0.659264,0.118322,414.37,324.28,0.9728,0.647457,0.675585
1786702436.144133,1.646055,67,21.54,421.94,56.85,1.0000,0.659274,0.118429,414.44,324.22,0.9725,0.647558,0.675463
1786702436.177136,1.679058,68,22.67,421.94,56.91,1.0000,0.659279,0.118568,414.44,324.21,0.9712,0.647567,0.675430
1786702436.208837,1.710758,69,22.67,421.99,56.85,1.0000,0.659359,0.118448,414.46,324.16,0.9709,0.647601,0.675328
1786702436.242266,1.744188,70,22.67,422.01,56.89,1.0000,0.659384,0.118514,414.54,324.30,0.9712,0.647724,0.675617
1786702436.283851,1.785773,71,22.67,422.04,56.92,1.0000,0.659433,0.118577,414.53,324.01,0.9713,0.647699,0.675018
1786702436.305074,1.806995,72,22.67,422.08,56.92,1.0000,0.659500,0.118583,414.53,323.99,0.9722,0.647699,0.674986
1786702436.349980,1.851902,73,22.67,422.15,56.94,1.0000,0.659606,0.118632,414.43,323.87,0.9724,0.647547,0.674739
1786702436.369075,1.870997,74,22.67,422.39,56.89,1.0000,0.659985,0.118526,414.38,324.17,0.9728,0.647474,0.675356
1786702436.397417,1.899339,75,22.67,422.50,56.86,1.0000,0.660153,0.118469,414.43,324.18,0.9731,0.647553,0.675370
1786702436.437066,1.938987,76,22.67,422.50,56.78,1.0000,0.660156,0.118300,414.44,324.20,0.9733,0.647556,0.675422
1786702436.477914,1.979836,77,22.67,422.62,56.70,1.0000,0.660343,0.118119,414.41,324.19,0.9727,0.647514,0.675400
1786702436.493955,1.995877,78,22.67,422.67,56.69,1.0000,0.660421,0.118114,414.45,324.02,0.9725,0.647577,0.675047
1786702436.534685,2.036606,79,22.67,422.74,56.70,1.0000,0.660529,0.118116,414.41,323.78,0.9724,0.647509,0.674536
1786702436.571867,2.073789,80,22.67,422.81,56.51,1.0000,0.660639,0.117724,414.35,323.94,0.9730,0.647416,0.674871
1786702436.603618,2.105540,81,22.67,422.81,56.51,1.0000,0.660642,0.117734,414.26,323.94,0.9724,0.647285,0.674873
1786702436.635850,2.137772,82,22.67,423.00,56.45,1.0000,0.660930,0.117608,414.35,323.85,0.9722,0.647419,0.674681
1786702436.670220,2.172142,83,24.06,422.98,56.46,1.0000,0.660901,0.117616,414.34,323.69,0.9720,0.647408,0.674344
1786702436.700007,2.201929,84,24.06,422.99,56.45,1.0000,0.660923,0.117611,414.38,323.73,0.9713,0.647470,0.674433
1786702436.736456,2.238378,85,24.06,423.12,56.45,1.0000,0.661118,0.117598,414.61,323.81,0.9724,0.647821,0.674612
1786702436.779197,2.281119,86,24.06,423.20,56.40,1.0000,0.661244,0.117501,414.66,323.53,0.9721,0.647902,0.674016
1786702436.795212,2.297133,87,24.06,423.24,56.47,1.0000,0.661312,0.117635,414.64,323.51,0.9720,0.647873,0.673987
1786702436.835642,2.337564,88,24.06,423.22,56.48,1.0000,0.661278,0.117675,414.59,323.97,0.9719,0.647804,0.674935
1786702436.869864,2.371785,89,24.06,423.20,56.69,1.0000,0.661250,0.118112,414.57,324.08,0.9719,0.647772,0.675174
1786702436.911986,2.413908,90,24.06,423.28,56.69,1.0000,0.661369,0.118108,414.83,324.33,0.9724,0.648165,0.675696
1786702436.926392,2.428313,91,24.06,423.17,56.70,1.0000,0.661204,0.118123,414.82,324.22,0.9731,0.648162,0.675451
1786702436.987241,2.489162,92,24.06,422.89,56.62,1.0000,0.660758,0.117955,414.63,324.25,0.9725,0.647861,0.675524
1786702437.018406,2.520328,93,24.06,422.86,56.48,1.0000,0.660711,0.117659,414.58,324.20,0.9730,0.647788,0.675411
1786702437.033692,2.535614,94,24.06,422.82,56.49,1.0000,0.660662,0.117684,414.55,324.41,0.9732,0.647741,0.675858
1786702437.069075,2.570997,95,24.06,422.78,56.47,1.0000,0.660596,0.117654,414.36,324.37,0.9727,0.647439,0.675768
1786702437.110713,2.612635,96,24.06,422.41,56.45,1.0000,0.660016,0.117597,414.31,324.31,0.9733,0.647362,0.675646
1786702437.135048,2.636970,97,24.06,422.41,56.38,1.0000,0.660018,0.117463,414.41,324.18,0.9733,0.647515,0.675376
1786702437.178009,2.679931,98,25.17,422.51,56.38,1.0000,0.660176,0.117468,414.36,323.88,0.9730,0.647434,0.674741
1786702437.193171,2.695092,99,25.17,422.29,56.41,1.0000,0.659828,0.117529,414.36,323.94,0.9733,0.647436,0.674874
1786702437.237765,2.739686,100,25.17,422.16,56.41,1.0000,0.659624,0.117528,414.37,324.07,0.9735,0.647451,0.675140
1786702437.269543,2.771464,101,25.17,422.17,56.53,1.0000,0.659638,0.117771,414.31,324.09,0.9736,0.647354,0.675187
1786702437.303777,2.805699,102,25.17,422.15,56.58,1.0000,0.659609,0.117868,414.28,324.14,0.9733,0.647312,0.675290
1786702437.338296,2.840217,103,25.17,422.14,56.67,1.0000,0.659592,0.118058,414.33,324.08,0.9732,0.647393,0.675166
1786702437.418547,2.920469,104,25.17,422.18,56.67,1.0000,0.659649,0.118065,414.26,323.78,0.9728,0.647281,0.674542
1786702437.433089,2.935011,105,25.17,422.18,56.73,1.0000,0.659650,0.118181,414.27,323.75,0.9728,0.647291,0.674485
1786702437.447344,2.949266,106,25.17,422.18,56.77,1.0000,0.659649,0.118271,414.27,323.77,0.9719,0.647292,0.674511
1786702437.479424,2.981345,107,25.17,422.13,56.79,1.0000,0.659572,0.118305,414.28,323.77,0.9717,0.647316,0.674530
1786702437.527987,3.029909,108,25.17,421.96,56.83,1.0000,0.659305,0.118388,414.29,323.73,0.9711,0.647322,0.674431
1786702437.543447,3.045369,109,25.17,421.90,56.82,1.0000,0.659211,0.118366,414.41,323.77,0.9715,0.647514,0.674514
1786702437.575571,3.077492,110,25.17,421.83,56.83,1.0000,0.659110,0.118401,414.39,323.89,0.9723,0.647477,0.674766
1786702437.591114,3.093035,111,25.17,421.68,56.88,1.0000,0.658880,0.118505,414.45,323.86,0.9728,0.647570,0.674704
1786702437.654861,3.156783,112,25.17,421.61,56.95,1.0000,0.658767,0.118649,414.41,323.76,0.9730,0.647521,0.674502
1786702437.687332,3.189254,113,26.02,421.24,57.02,1.0000,0.658183,0.118790,414.47,323.76,0.9728,0.647602,0.674502
1786702437.709861,3.211783,114,26.02,421.06,57.10,1.0000,0.657902,0.118948,414.51,323.91,0.9725,0.647676,0.674808
1786702437.735094,3.237016,115,26.02,421.05,57.11,1.0000,0.657888,0.118977,414.55,324.02,0.9733,0.647730,0.675042
1786702437.782689,3.284611,116,26.02,421.02,57.16,1.0000,0.657849,0.119091,414.53,324.01,0.9730,0.647701,0.675014
1786702437.814140,3.316061,117,26.02,421.08,57.17,1.0000,0.657935,0.119111,414.56,324.25,0.9735,0.647757,0.675527
1786702437.846192,3.348114,118,26.02,421.08,57.21,1.0000,0.657935,0.119179,414.57,324.28,0.9739,0.647762,0.675579
1786702437.861608,3.363529,119,26.02,420.95,57.19,1.0000,0.657733,0.119152,414.62,324.28,0.9739,0.647847,0.675592
1786702437.902208,3.404130,120,26.02,420.93,57.19,1.0000,0.657704,0.119146,414.65,324.23,0.9744,0.647884,0.675473
1786702437.956735,3.458656,121,26.02,420.83,57.21,1.0000,0.657541,0.119180,414.72,324.84,0.9749,0.648000,0.676752
1786702437.989905,3.491827,122,26.02,420.83,57.23,1.0000,0.657542,0.119220,414.74,324.74,0.9747,0.648033,0.676547
1786702438.004813,3.506735,123,26.02,420.79,57.23,1.0000,0.657490,0.119225,414.66,324.81,0.9746,0.647912,0.676689
1786702438.037242,3.539164,124,26.02,420.84,57.23,1.0000,0.657565,0.119235,414.68,324.84,0.9745,0.647932,0.676757
1786702438.085635,3.587556,125,26.02,420.92,57.32,1.0000,0.657685,0.119423,414.62,324.84,0.9749,0.647849,0.676754
1786702438.117262,3.619184,126,26.02,420.97,57.37,1.0000,0.657764,0.119526,414.64,324.84,0.9753,0.647881,0.676754
1786702438.133013,3.634934,127,26.02,421.02,57.38,1.0000,0.657839,0.119533,414.63,324.85,0.9757,0.647865,0.676781
1786702438.181519,3.683440,128,26.02,421.08,57.38,1.0000,0.657943,0.119541,414.62,325.06,0.9759,0.647837,0.677212
1786702438.196738,3.698660,129,27.08,421.12,57.38,1.0000,0.657994,0.119546,414.50,324.94,0.9761,0.647654,0.676966
1786702438.245336,3.747257,130,27.08,421.06,57.47,1.0000,0.657911,0.119735,414.45,324.93,0.9751,0.647583,0.676945
1786702438.277755,3.779676,131,27.08,421.12,57.60,1.0000,0.658005,0.119994,414.50,324.91,0.9756,0.647656,0.676898
1786702438.308984,3.810905,132,27.08,421.26,57.60,1.0000,0.658218,0.120009,414.53,324.89,0.9759,0.647697,0.676857
1786702438.333222,3.835144,133,27.08,421.60,57.61,1.0000,0.658743,0.120014,414.48,324.86,0.9756,0.647619,0.676798
1786702438.373524,3.875446,134,27.08,421.71,57.63,1.0000,0.658927,0.120067,414.46,324.88,0.9756,0.647602,0.676831
1786702438.406507,3.908428,135,27.08,421.92,57.65,1.0000,0.659255,0.120097,414.47,324.82,0.9756,0.647605,0.676702
1786702438.439475,3.941397,136,27.08,422.01,57.65,1.0000,0.659386,0.120104,414.48,324.82,0.9755,0.647629,0.676703
1786702438.460125,3.962047,137,27.08,422.01,57.69,1.0000,0.659386,0.120184,414.54,324.80,0.9758,0.647712,0.676675
1786702438.502714,4.004636,138,27.08,422.04,57.86,1.0000,0.659437,0.120545,414.44,324.77,0.9754,0.647562,0.676611
1786702438.535432,4.037354,139,27.08,422.05,57.91,1.0000,0.659448,0.120648,414.34,324.78,0.9759,0.647400,0.676624
1786702438.560664,4.062585,140,27.08,422.07,57.92,1.0000,0.659491,0.120677,414.34,324.86,0.9754,0.647405,0.676802
1786702438.598577,4.100499,141,27.08,422.06,57.93,1.0000,0.659461,0.120688,414.34,324.89,0.9756,0.647413,0.676845
1786702438.642998,4.144920,142,27.08,422.02,57.97,1.0000,0.659404,0.120772,414.32,324.91,0.9758,0.647372,0.676905
1786702438.675313,4.177235,143,27.08,421.84,57.98,1.0000,0.659129,0.120781,414.33,324.82,0.9760,0.647387,0.676718
1786702438.707307,4.209229,144,27.56,421.92,57.96,1.0000,0.659256,0.120748,414.34,324.81,0.9763,0.647411,0.676690
1786702438.739366,4.241287,145,27.56,421.93,58.06,1.0000,0.659264,0.120955,414.36,324.57,0.9760,0.647438,0.676194
1786702438.770813,4.272734,146,27.56,421.99,58.11,1.0000,0.659365,0.121072,414.40,324.52,0.9761,0.647505,0.676076
1786702438.786602,4.288524,147,27.56,422.02,58.15,1.0000,0.659407,0.121141,414.43,324.33,0.9754,0.647549,0.675681
1786702438.851447,4.353369,148,27.56,422.02,58.15,1.0000,0.659407,0.121141,414.57,324.26,0.9753,0.647771,0.675540
1786702438.883308,4.385229,149,27.56,421.97,58.15,1.0000,0.659330,0.121147,414.57,324.27,0.9753,0.647772,0.675567
1786702438.915505,4.417427,150,27.56,421.97,58.16,1.0000,0.659332,0.121161,414.50,324.23,0.9749,0.647658,0.675476
1786702438.947210,4.449131,151,27.56,421.98,58.16,1.0000,0.659342,0.121171,414.57,323.93,0.9752,0.647761,0.674857
1786702438.979497,4.481418,152,27.56,421.82,58.09,1.0000,0.659089,0.121014,414.47,323.77,0.9745,0.647616,0.674517
1786702438.994629,4.496551,153,27.56,421.91,58.03,1.0000,0.659236,0.120904,414.56,323.84,0.9752,0.647743,0.674673
1786702439.034958,4.536880,154,27.56,421.87,58.02,1.0000,0.659171,0.120874,414.56,323.99,0.9752,0.647752,0.674973
1786702439.072078,4.574000,155,27.56,421.95,58.01,1.0000,0.659300,0.120846,414.57,323.98,0.9759,0.647759,0.674960
1786702439.102323,4.604245,156,27.56,421.99,57.89,1.0000,0.659357,0.120609,414.55,324.06,0.9761,0.647728,0.675122
1786702439.136926,4.638848,157,27.56,422.03,57.78,1.0000,0.659426,0.120370,414.69,324.19,0.9751,0.647959,0.675388
1786702439.168123,4.670045,158,27.56,422.24,57.38,1.0000,0.659747,0.119537,414.62,324.26,0.9744,0.647838,0.675550
1786702439.232650,4.734571,159,27.75,422.29,56.79,1.0000,0.659835,0.118303,414.49,324.17,0.9729,0.647637,0.675354
1786702439.247572,4.749494,160,27.75,422.46,56.77,1.0000,0.660086,0.118275,414.50,324.75,0.9738,0.647659,0.676570
1786702439.277276,4.779198,161,27.75,422.48,56.75,1.0000,0.660117,0.118224,414.53,324.72,0.9739,0.647707,0.676498
1786702439.296163,4.798084,162,27.75,422.52,56.67,1.0000,0.660194,0.118062,414.50,324.75,0.9734,0.647664,0.676557
1786702439.312033,4.813954,163,27.75,422.60,56.37,1.0000,0.660308,0.117443,414.38,324.56,0.9731,0.647467,0.676176
1786702439.365690,4.867612,164,27.75,422.70,56.34,1.0000,0.660472,0.117383,414.60,324.75,0.9740,0.647809,0.676567
1786702439.402374,4.904295,165,27.75,422.80,56.34,1.0000,0.660626,0.117378,414.52,324.50,0.9741,0.647681,0.676040
1786702439.431654,4.933576,166,27.75,422.80,56.34,1.0000,0.660617,0.117372,414.48,324.32,0.9738,0.647625,0.675669
1786702439.487757,4.989678,167,27.75,422.89,56.35,1.0000,0.660767,0.117402,414.50,324.07,0.9738,0.647651,0.675140
1786702439.502424,5.004345,168,27.75,422.89,56.36,1.0000,0.660770,0.117423,414.47,324.07,0.9735,0.647615,0.675155
1786702439.539674,5.041595,169,27.75,422.89,56.40,1.0000,0.660772,0.117498,414.53,324.14,0.9730,0.647703,0.675297
1786702439.583158,5.085079,170,27.75,423.00,56.50,1.0000,0.660939,0.117701,414.50,324.08,0.9732,0.647662,0.675169
1786702439.615066,5.116987,171,27.75,422.91,56.60,1.0000,0.660803,0.117923,414.45,323.94,0.9728,0.647584,0.674882
1786702439.630494,5.132415,172,27.75,422.93,56.62,1.0000,0.660833,0.117953,414.45,323.97,0.9727,0.647583,0.674930
1786702439.696231,5.198153,173,27.75,422.81,56.78,1.0000,0.660642,0.118287,414.33,324.04,0.9723,0.647392,0.675093
1786702439.711373,5.213295,174,27.75,422.86,56.78,1.0000,0.660725,0.118290,414.30,324.06,0.9721,0.647339,0.675121
1786702439.727081,5.229003,175,28.51,422.87,56.78,1.0000,0.660736,0.118295,414.36,324.23,0.9725,0.647444,0.675484
1786702439.775792,5.277714,176,28.51,422.88,56.90,1.0000,0.660751,0.118539,414.23,324.50,0.9729,0.647229,0.676033
1786702439.807784,5.309705,177,28.51,422.87,56.90,1.0000,0.660734,0.118543,414.20,324.51,0.9728,0.647183,0.676055
1786702439.839767,5.341688,178,28.51,423.14,56.92,1.0000,0.661149,0.118578,414.15,324.72,0.9723,0.647111,0.676494
1786702439.865962,5.367883,179,28.51,423.14,56.99,1.0000,0.661153,0.118738,414.14,324.71,0.9722,0.647096,0.676489
1786702439.895248,5.397170,180,28.51,423.20,57.02,1.0000,0.661257,0.118802,414.07,324.77,0.9721,0.646991,0.676606
1786702439.938539,5.440460,181,28.51,423.30,57.04,1.0000,0.661405,0.118827,414.02,324.60,0.9727,0.646904,0.676250
1786702439.984697,5.486619,182,28.51,423.35,57.04,1.0000,0.661481,0.118838,413.92,324.66,0.9729,0.646745,0.676379
1786702440.002053,5.503975,183,28.51,423.23,57.12,1.0000,0.661293,0.119004,413.89,324.69,0.9728,0.646711,0.676429
1786702440.047860,5.549782,184,28.51,423.23,57.13,1.0000,0.661294,0.119012,414.09,324.69,0.9727,0.647009,0.676443
1786702440.066545,5.568467,185,28.51,423.28,57.13,1.0000,0.661371,0.119017,414.14,324.73,0.9728,0.647090,0.676521
1786702440.112129,5.614050,186,28.51,423.52,57.08,1.0000,0.661751,0.118923,414.19,324.63,0.9727,0.647167,0.676314
1786702440.143618,5.645539,187,28.51,423.54,57.08,1.0000,0.661775,0.118926,414.29,324.48,0.9728,0.647324,0.675993
1786702440.166714,5.668636,188,28.51,423.53,57.08,1.0000,0.661772,0.118906,414.28,324.63,0.9729,0.647317,0.676322
1786702440.208026,5.709947,189,28.51,423.76,57.07,1.0000,0.662121,0.118889,414.40,324.66,0.9734,0.647498,0.676381
1786702440.223707,5.725629,190,28.51,424.07,56.88,1.0000,0.662614,0.118505,414.32,324.81,0.9736,0.647373,0.676691
1786702440.281033,5.782954,191,28.73,424.18,56.84,1.0000,0.662789,0.118422,414.31,324.81,0.9746,0.647361,0.676690
1786702440.306294,5.808216,192,28.73,423.91,56.85,1.0000,0.662354,0.118443,414.30,324.66,0.9738,0.647341,0.676375
1786702440.335170,5.837091,193,28.73,423.83,56.88,1.0000,0.662239,0.118504,414.33,324.60,0.9747,0.647391,0.676256
1786702440.366887,5.868808,194,28.73,423.81,57.05,1.0000,0.662211,0.118859,414.34,324.72,0.9747,0.647405,0.676499
1786702440.407320,5.909242,195,28.73,423.81,57.11,1.0000,0.662196,0.118985,414.42,324.39,0.9749,0.647534,0.675815
1786702440.436218,5.938140,196,28.73,423.80,57.36,1.0000,0.662195,0.119509,414.36,324.38,0.9751,0.647439,0.675790
1786702440.462450,5.964371,197,28.73,423.84,57.42,1.0000,0.662256,0.119632,414.43,324.56,0.9756,0.647543,0.676169
1786702440.527156,6.029078,198,28.73,423.84,57.50,1.0000,0.662254,0.119796,414.52,324.66,0.9755,0.647689,0.676385
1786702440.541627,6.043549,199,28.73,423.83,57.55,1.0000,0.662232,0.119897,414.60,324.71,0.9755,0.647814,0.676479
1786702440.567717,6.069639,200,28.73,423.81,57.65,1.0000,0.662205,0.120109,414.65,324.63,0.9752,0.647894,0.676314
1786702440.602402,6.104324,201,28.73,423.78,57.64,1.0000,0.662154,0.120088,414.64,324.63,0.9752,0.647881,0.676320
1786702440.632174,6.134096,202,28.73,423.71,57.69,1.0000,0.662048,0.120195,414.68,324.83,0.9752,0.647939,0.676734
1786702440.668650,6.170572,203,28.73,423.53,57.76,1.0000,0.661773,0.120340,414.68,324.85,0.9741,0.647941,0.676776
1786702440.713830,6.215752,204,28.73,423.53,57.79,1.0000,0.661771,0.120393,414.64,324.94,0.9744,0.647882,0.676955
1786702440.745758,6.247679,205,28.73,423.53,57.93,1.0000,0.661767,0.120695,414.64,324.96,0.9739,0.647876,0.677007
1786702440.782214,6.284136,206,28.92,423.45,57.91,1.0000,0.661640,0.120653,414.57,324.79,0.9731,0.647765,0.676654
1786702440.809239,6.311160,207,28.92,423.22,57.98,1.0000,0.661277,0.120792,414.60,324.99,0.9731,0.647818,0.677061
1786702440.840583,6.342505,208,28.92,423.16,57.98,1.0000,0.661195,0.120798,414.58,325.01,0.9736,0.647782,0.677101
1786702440.888229,6.390151,209,28.92,422.89,57.86,1.0000,0.660766,0.120541,414.50,324.66,0.9732,0.647657,0.676371
1786702440.903982,6.405904,210,28.92,422.88,57.72,1.0000,0.660751,0.120246,414.50,324.47,0.9725,0.647663,0.675987
1786702440.935488,6.437410,211,28.92,422.80,57.71,1.0000,0.660623,0.120238,414.55,324.43,0.9730,0.647735,0.675900
1786702440.972448,6.474370,212,28.92,422.55,57.76,1.0000,0.660237,0.120339,414.63,324.48,0.9731,0.647862,0.676000
1786702441.007988,6.509910,213,28.92,422.42,57.77,1.0000,0.660025,0.120363,414.61,324.55,0.9739,0.647827,0.676154
1786702441.040697,6.542619,214,28.92,422.31,57.77,1.0000,0.659864,0.120347,414.54,324.57,0.9747,0.647711,0.676185
1786702441.072618,6.574539,215,28.92,422.26,57.69,1.0000,0.659775,0.120190,414.52,324.68,0.9756,0.647682,0.676418
1786702441.126089,6.628011,216,28.92,422.20,57.67,1.0000,0.659686,0.120150,414.54,324.42,0.9760,0.647724,0.675883
1786702441.141488,6.643410,217,28.92,422.30,57.60,1.0000,0.659843,0.120002,414.61,324.44,0.9762,0.647834,0.675907
1786702441.173738,6.675660,218,28.92,422.35,57.51,1.0000,0.659919,0.119813,414.60,324.43,0.9757,0.647819,0.675898
1786702441.205886,6.707808,219,28.92,422.35,57.30,1.0000,0.659914,0.119379,414.61,324.37,0.9756,0.647825,0.675775
1786702441.221637,6.723558,220,28.92,422.10,57.27,1.0000,0.659535,0.119305,414.61,324.25,0.9752,0.647833,0.675525
1786702441.284939,6.786861,221,28.92,422.41,57.04,1.0000,0.660012,0.118827,414.65,324.25,0.9754,0.647895,0.675511
1786702441.300920,6.802841,222,29.21,422.53,57.06,1.0000,0.660200,0.118878,414.69,324.18,0.9753,0.647954,0.675366
1786702441.335038,6.836960,223,29.21,422.61,57.22,1.0000,0.660335,0.119215,414.69,324.16,0.9756,0.647958,0.675336
1786702441.374545,6.876466,224,29.21,422.70,57.20,1.0000,0.660474,0.119168,414.67,323.89,0.9751,0.647923,0.674765
1786702441.428055,6.929976,225,29.21,422.70,56.98,1.0000,0.660470,0.118703,414.66,323.96,0.9755,0.647913,0.674913
1786702441.444154,6.946076,226,29.21,422.70,57.00,1.0000,0.660472,0.118753,414.63,324.02,0.9756,0.647862,0.675041
1786702441.505766,7.007688,227,29.21,422.89,57.10,1.0000,0.660764,0.118964,414.63,324.40,0.9760,0.647858,0.675826
1786702441.508323,7.010244,228,29.21,422.73,57.09,1.0000,0.660509,0.118928,414.60,324.36,0.9757,0.647818,0.675758
1786702441.542734,7.044656,229,29.21,422.68,57.10,1.0000,0.660439,0.118955,414.59,324.41,0.9759,0.647802,0.675853
1786702441.568893,7.070815,230,29.21,422.45,57.11,1.0000,0.660083,0.118976,414.57,324.37,0.9758,0.647759,0.675760
1786702441.619413,7.121335,231,29.21,422.39,57.32,1.0000,0.659982,0.119411,414.40,324.50,0.9758,0.647507,0.676038
1786702441.635169,7.137090,232,29.21,422.39,57.42,1.0000,0.659982,0.119627,414.36,324.57,0.9764,0.647438,0.676181
1786702441.683243,7.185164,233,29.21,422.57,57.44,1.0000,0.660264,0.119666,414.33,324.37,0.9761,0.647392,0.675765
1786702441.698940,7.200861,234,29.21,422.64,57.45,1.0000,0.660378,0.119677,414.35,324.39,0.9765,0.647414,0.675808
1786702441.738877,7.240798,235,29.21,422.68,57.45,1.0000,0.660431,0.119691,414.37,324.36,0.9761,0.647447,0.675741
1786702441.795111,7.297033,236,29.21,422.76,57.46,1.0000,0.660564,0.119712,414.40,324.36,0.9749,0.647504,0.675748
1786702441.810816,7.312737,237,29.26,422.82,57.59,1.0000,0.660654,0.119974,414.37,324.38,0.9747,0.647460,0.675793
1786702441.836408,7.338329,238,29.26,422.80,57.64,1.0000,0.660631,0.120086,414.34,324.45,0.9748,0.647414,0.675939
1786702441.874584,7.376505,239,29.26,422.71,57.87,1.0000,0.660479,0.120567,414.39,324.48,0.9749,0.647482,0.676000
1786702441.922565,7.424486,240,29.26,422.81,57.87,1.0000,0.660640,0.120554,414.40,324.49,0.9748,0.647494,0.676019
1786702441.954662,7.456583,241,29.26,422.82,57.92,1.0000,0.660651,0.120671,414.29,324.45,0.9743,0.647324,0.675933
